"","regulatory.gene","target.gene","weight"
"1180","ZFP91","ZNF480",0.0145500794195968
"1181","MLXIP","ZNF384",0.0145445445292518
"1182","TSC22D1","TRERF1",0.0145371210163559
"1183","ZNF292","JUND",0.0145354887127789
"1184","CEBPA","CSRNP1",0.0145347072279367
"1185","THAP4","ZNF320",0.0145220875642547
"1186","ZNF568","ZBTB43",0.014517735260184
"1187","FOXO1","ZNF592",0.0145097803975552
"1188","ZNF383","ZNF597",0.0145088908881835
"1189","THAP4","ZNF652",0.0145045174498568
"1190","ZNF404","ZNF207",0.0145019863933004
"1191","TRAFD1","KLF6",0.0144962417582928
"1192","ZNF225","PURA",0.0144948931190385
"1193","MYCN","MYCL",0.0144947839524655
"1194","FOXJ2","ZBTB17",0.0144933545008573
"1195","NCOA2","MEF2A",0.0144914338229702
"1196","ZNF799","GTF2IRD2",0.0144911267232335
"1197","ZNF518A","ZNF688",0.0144905138991968
"1198","HIF1A","ZNF568",0.0144895640979629
"1199","CEBPD","YBX1",0.0144879763441939
"1200","MXI1","ELK3",0.0144861222627337
"1201","THYN1","ZNF367",0.0144817430844126
"1202","KLF11","GLMP",0.0144772713959372
"1203","NFIL3","RARA",0.0144735405957856
"1204","ZNF623","PRR12",0.0144695810170256
"1205","STAT1","GPBP1",0.0144691411166189
"1206","ZNF436","ZNF75A",0.0144690052386731
"1207","THAP7","ZNF32",0.014468948252243
"1208","ZNF557","IRF2",0.0144607869270309
"1209","ZNF592","HSF1",0.014460409072857
"1210","MLXIP","RREB1",0.0144542183669086
"1211","ELF2","KDM2A",0.0144531908695239
"1212","ZNF8","ZNF226",0.0144503309076645
"1213","ZNF592","KDM2A",0.0144454768832748
"1214","E2F4","PREB",0.0144299673289781
"1215","SPIB","MTERF2",0.0144146355094323
"1216","ZNF23","ZNF667",0.0144124841546609
"1217","ARID5B","BAZ2B",0.0144024966773281
"1218","THYN1","ZNF326",0.0143963676160835
"1219","ZNF225","ZNF777",0.0143873413936429
"1220","TSHZ1","XBP1",0.0143808340997601
"1221","ZNF329","ZNF766",0.0143803855858099
"1222","ZNF107","ARID2",0.0143757704564867
"1223","ZNF280D","ZNF382",0.0143711271932389
"1224","PRDM2","ZNF682",0.0143652852043656
"1225","ZNF155","NR2F6",0.0143616218380225
"1226","ZKSCAN1","ATF5",0.0143600973425402
"1227","HMG20A","ZNF350",0.0143595997844846
"1228","MYBL2","CHCHD3",0.0143584932877364
"1229","ZNF333","GPBP1",0.0143584054291392
"1230","TFDP1","BATF3",0.0143579733270357
"1231","NCOA2","PURB",0.0143512756987615
"1232","ZNF629","ZNF527",0.0143506050667529
"1233","ZNF121","ZNF433",0.0143498371543597
"1234","ZNF333","KMT2B",0.0143493284539648
"1235","ZNF444","STAT1",0.0143481701629339
"1236","NCOA2","YY1",0.014347508712737
"1237","IRF8","ZNF280D",0.0143371210575426
"1238","ZXDB","KDM2A",0.0143368460483785
"1239","ARID2","MSANTD4",0.0143283454624118
"1240","ZNF32","E2F7",0.0143247084425899
"1241","LYL1","ZNF281",0.0143222615120125
"1242","KIN","DOT1L",0.0143205616232846
"1243","ZNF169","ZNF354C",0.0143059221420072
"1244","ELF2","HBP1",0.0142989959185081
"1245","ZNF415","ZFP64",0.0142985041162354
"1246","ZNF443","TRPS1",0.0142972329265637
"1247","KLF10","ZNF667",0.0142952317507907
"1248","HIVEP2","MBD4",0.0142940845116293
"1249","TCFL5","TCF3",0.0142914953349452
"1250","ZNF248","KLF13",0.0142914384317834
"1251","ZNF675","TOPORS",0.0142899161766703
"1252","ZSCAN20","ZNF79",0.0142867753752599
"1253","MEF2C","PPARA",0.0142841581806878
"1254","E2F5","LEF1",0.014282549520815
"1255","NCOA2","ZNF281",0.0142761424932902
"1256","SP1","ZNF644",0.0142749811279513
"1257","ZNF44","BPTF",0.0142737106583433
"1258","ZNF672","ELF2",0.0142725777216901
"1259","ZNF713","ZNF260",0.0142724856271662
"1260","MBD4","ZNF395",0.0142682162403019
"1261","NCOA1","SOX6",0.0142668013321144
"1262","ZNF665","ZNF821",0.0142639188329334
"1263","GTF2B","ZFP82",0.0142589862209834
"1264","ZNF841","ZNF143",0.0142588378229157
"1265","MBD6","TCF4",0.0142572185364589
"1266","ZNF419","ZNF493",0.0142549037973829
"1267","ZNF189","DDIT3",0.0142537436699801
"1268","ZKSCAN1","ZNF737",0.0142518844339754
"1269","ZNF225","ZNF101",0.0142472640457802
"1270","MYBL1","ZNF273",0.014245815404235
"1271","SP110","TCF4",0.0142418845778014
"1272","ZNF700","MEF2B",0.0142378761399814
"1273","ZNF609","ZHX1",0.0142325247771097
"1274","ZNF280D","ZXDB",0.0142241528247617
"1275","SRCAP","ZNF408",0.0142234685953758
"1276","ZFP1","ZNF483",0.014214388292797
"1277","REL","PPARG",0.0142135978054393
"1278","BBX","SP4",0.0142120474830275
"1279","ZNF571","ZNF625",0.0142101692635051
"1280","ZBTB12","PRDM8",0.0142091220343898
"1281","ZNF420","BRF2",0.0142050087316948
"1282","ZXDB","PHF21A",0.0142007168604968
"1283","MLXIP","THYN1",0.0141935411913305
"1284","TFEC","ZNF688",0.0141900472018043
"1285","ZNF316","ZNF428",0.0141859079449547
"1286","THRA","TCF7",0.014184535162167
"1287","ZNF43","NCOA1",0.0141798566696515
"1288","MEF2C","ZNF749",0.0141790250489162
"1289","IRF1","E2F1",0.0141785347496441
"1290","ZNF483","THAP12",0.0141731371866899
"1291","E2F5","CEBPG",0.0141724696522275
"1292","REPIN1","AHR",0.0141677959826494
"1293","SON","FOXP1",0.0141646680957987
"1294","HIVEP3","CSRNP2",0.0141623853292866
"1295","ZNF664","ZNF70",0.0141567381288447
"1296","ZNF200","ZNF737",0.0141441888303498
"1297","ZNF394","JUND",0.0141414343284294
"1298","ZNF451","EEA1",0.0141399360599502
"1299","E2F5","CEBPB",0.0141348333382515
"1300","RBSN","ZNF624",0.0141302388054723
"1301","KLF12","HMGN3",0.014129611710304
"1302","ZNF490","ARID5A",0.0141256200000948
"1303","MBD4","ZNF547",0.0141247522893079
"1304","ZNF385A","ZNF579",0.01412395866994
"1305","ZNF280D","ZNF675",0.0141213020762683
"1306","ZNF800","ZNF438",0.014121017544444
"1307","ZBTB1","PURB",0.0141209870784742
"1308","ZFP82","ZNF264",0.0141188938659553
"1309","MYBL2","HMGA1",0.0141165515457907
"1310","LYL1","IRF9",0.0141145026820967
"1311","IKZF3","ZNF217",0.0141144341484009
"1312","E2F1","ELF2",0.0141074949917591
"1313","ZNF267","NFKB1",0.0141051352247106
"1314","AKAP8L","TP73",0.0141037384360272
"1315","ZEB2","ZNF37A",0.0141033070436256
"1316","ZBTB22","FOXN2",0.0141028077542245
"1317","FLI1","USF1",0.0140941739826448
"1318","ZNF318","ATF5",0.0140913680505426
"1319","SNAPC5","CENPB",0.014091025103497
"1320","SNAPC5","ZNF644",0.0140888911352179
"1321","ZNF664","DNTTIP1",0.0140883310479073
"1322","ZNF831","ZBTB1",0.0140866979022751
"1323","ZNF248","GTF3A",0.0140846400430212
"1324","NFATC1","ZNF610",0.0140784394961771
"1325","ZNF432","ZBTB10",0.0140778456766461
"1326","RARA","ZNF143",0.0140770231770128
"1327","KLF10","IKZF3",0.0140767780682582
"1328","HINFP","THAP3",0.0140742994430251
"1329","ZEB2","MTERF4",0.0140659754554383
"1330","ZXDC","MXI1",0.0140655305713434
"1331","ZNF396","NFYC",0.0140611690474983
"1332","ZNF551","SCX",0.0140572644470478
"1333","REPIN1","SPIB",0.0140557909297739
"1334","HIVEP2","ZNF217",0.0140479508253518
"1335","ZNF428","HIVEP2",0.0140478203618332
"1336","ZNF10","MAX",0.0140456395691401
"1337","ZFP2","E2F3",0.0140440999409121
"1338","NCOA2","LIN54",0.0140430959748874
"1339","ZNF708","ZSCAN12",0.014041587286914
"1340","ZNF404","E2F6",0.0140350295069183
"1341","POU2F1","PHF1",0.0140338732597305
"1342","ZNF726","ZBTB11",0.0140215083702821
"1343","PRR12","CEBPB",0.0140170170466494
"1344","PREB","MYCL",0.0140161681328565
"1345","TSC22D1","MXD1",0.0140091367718119
"1346","ZSCAN30","ZXDA",0.0140083544523629
"1347","ZEB1","ZNF253",0.0140082445923323
"1348","RXRA","ZBTB32",0.0140049398761327
"1349","ZNF713","HMGN3",0.0140024150971174
"1350","HIVEP2","ZNF592",0.0140015013641876
"1351","PREB","NFYB",0.0140013558211197
"1352","ZNF280D","ATF4",0.0140010104515039
"1353","HIVEP2","ZSCAN29",0.013997534965077
"1354","ZNF566","THAP11",0.0139904624488003
"1355","ZXDA","ZNF621",0.0139794910228764
"1356","ZNF217","ZFP14",0.0139745392071943
"1357","ZNF609","CAMTA1",0.0139716622326636
"1358","ZNF655","ZNF202",0.0139647340992373
"1359","FEZF2","MXD4",0.0139644219413766
"1360","ETS1","ZEB2",0.013962532090833
"1361","LYL1","CXXC1",0.0139509475126822
"1362","KLF10","SOX12",0.0139503879266894
"1363","ZNF548","DOT1L",0.0139479050712165
"1364","ZNF713","ARID5B",0.0139407316590841
"1365","ZXDB","MBNL2",0.0139348428377464
"1366","TFCP2","ZSCAN2",0.0139345373269558
"1367","KLF12","TCF4",0.0139318535380816
"1368","NFYA","TFDP1",0.0139308745412588
"1369","PA2G4","ZFP64",0.0139308641875792
"1370","ZNF550","GABPA",0.0139281938772968
"1371","ZNF718","ZNF680",0.013926654577024
"1372","MBD6","ZBTB40",0.0139250368199367
"1373","SP110","ZNF444",0.0139250235409431
"1374","ZNF217","TGIF1",0.013918522947569
"1375","ARID3B","ZNF329",0.0139164877593899
"1376","ETS1","MEF2A",0.0139083225651187
"1377","ZBTB4","RXRA",0.0139031836301868
"1378","MEF2C","MBNL2",0.0139006646790794
"1379","ZNF211","TEF",0.013898402994887
"1380","NFXL1","GLMP",0.0138964987711527
"1381","KLF12","ZNF654",0.0138922619768115
"1382","ZNF212","ATF5",0.0138900690277395
"1383","ZNF267","POU2AF1",0.0138882373545988
"1384","ZBTB10","ZNF567",0.0138880673132685
"1385","ZNF439","KLF6",0.0138866879738261
"1386","ZNF571","ZGPAT",0.0138853509066438
"1387","ZNF225","ZNF628",0.0138821378938457
"1388","MEF2A","ZFY",0.0138806714355503
"1389","BHLHE40","MYBL2",0.0138802564700533
"1390","ELF2","BCL6",0.0138794265714507
"1391","ZNF837","ZNF443",0.0138691484066536
"1392","ZNF286A","ZNF778",0.0138679139566016
"1393","ZNF585B","ZNF844",0.0138666205148629
"1394","ZNF814","DDIT3",0.0138614487899532
"1395","ARID5A","NFKB2",0.0138608803035676
"1396","ZNF664","ATF7",0.0138598415554651
"1397","MAFB","MAFK",0.0138565028463063
"1398","MBD4","PURA",0.0138544992176033
"1399","ZNF395","BHLHE40",0.0138529630112493
"1400","KLF8","ELF2",0.0138505043950551
"1401","ZNF12","ZNF692",0.0138481386237903
"1402","ZNF292","ZNF777",0.0138476889277141
"1403","LYL1","PRDM4",0.013847431829299
"1404","PPARA","ZNF816",0.0138447021504623
"1405","ZBTB7A","ZNF337",0.0138344462275934
"1406","ZBTB18","ETV3",0.0138295765624209
"1407","CREB3L2","CENPB",0.0138242316639482
"1408","SRCAP","ZNF217",0.0138193570090759
"1409","ZNF154","ZBTB6",0.0138164876046722
"1410","ZNF277","NFE2L1",0.0138147322452653
"1411","ZBTB44","ARID5B",0.0138146483267096
"1412","NFIL3","ZNF667",0.0138116963526334
"1413","ZNF66","ZNF749",0.0138085344149377
"1414","ZNF620","ZNF461",0.0138027306799966
"1415","ZNF277","RELA",0.0138012250125487
"1416","MEF2C","ZNF431",0.0137995088764285
"1417","KLF10","ZBTB9",0.0137902404153276
"1418","YBX1","ELK3",0.0137898149234496
"1419","GPBP1","ZNF184",0.0137835671230395
"1420","ZNF319","TRPS1",0.0137824979183759
"1421","CASZ1","ZNF227",0.0137816013562131
"1422","ZNF808","ZNF121",0.0137797377705111
"1423","ZKSCAN2","POU5F1",0.0137717315426706
"1424","BAZ2A","STAT5B",0.0137623806793173
"1425","GMEB2","TCF7L2",0.0137609971695646
"1426","ZNF831","ZNF507",0.013760368538133
"1427","ZNF621","ZNF485",0.0137596608409941
"1428","ZNF32","USF2",0.0137590597813877
"1429","CUX1","ZBED1",0.013755392503471
"1430","ZNF429","IKZF3",0.0137530026111497
"1431","CEBPD","RELA",0.0137510839107183
"1432","SAFB","IRF5",0.0137507194677655
"1433","ZBTB1","ZSCAN18",0.0137470233453576
"1434","ZBTB20","IRF7",0.0137469952483082
"1435","ZNF107","BHLHE40",0.0137437236770953
"1436","ZNF217","ZNF253",0.0137406035479834
"1437","ZNF600","PRMT3",0.0137395874657219
"1438","NFATC2","ZNF316",0.0137345456278671
"1439","ZNF626","MAZ",0.0137297136494358
"1440","AEBP1","PRDM2",0.0137242287208827
"1441","BPTF","CSRNP2",0.0137224825568459
"1442","PHF1","AKAP8L",0.0137137193285325
"1443","ZNF316","ZNF189",0.0137124427504099
"1444","ZNF33A","ZNF45",0.01371174158399
"1445","RXRB","GPBP1",0.0137074260753916
"1446","ZNF318","ZNF224",0.0137024468388235
"1447","ZNF449","ZKSCAN2",0.013696982536556
"1448","SPIB","RARA",0.0136963068918149
"1449","ZNF566","PPARA",0.0136939239270965
"1450","ZNF736","ZNF768",0.0136927324992762
"1451","CHCHD3","HMG20A",0.0136893144422477
"1452","ZNF141","MTERF1",0.0136878111147358
"1453","NCOA1","STAT6",0.0136848364188292
"1454","ZNF266","USF1",0.0136841395865378
"1455","SP110","IKZF3",0.013675297555263
"1456","ZNF443","ZNF780B",0.0136703965145629
"1457","ZNF700","E2F1",0.0136660088960767
"1458","NFYC","ZNF615",0.0136619590713541
"1459","ZNF404","BRF2",0.013659695879338
"1460","ZNF487","ZBTB5",0.0136595603880377
"1461","ZNF581","MYCL",0.0136562317239899
"1462","ZNF831","PHF21A",0.0136560825353013
"1463","ZNF831","ZBTB21",0.0136537982886449
"1464","ZNF772","ZNF766",0.0136527272710034
"1465","PA2G4","CENPA",0.0136510230617023
"1466","ZBTB44","FAM200B",0.0136499170832993
"1467","MEF2B","GLMP",0.0136486705849707
"1468","ZNF141","FOXN2",0.0136477341442778
"1469","KLF11","ZNF232",0.0136439673407314
"1470","ZBTB44","NCOA1",0.0136438823772277
"1471","ZNF107","CENPA",0.0136403855898758
"1472","DR1","REST",0.0136378951777848
"1473","TGIF1","CREM",0.0136377498939282
"1474","ZFP91","NFKB1",0.0136373228393886
"1475","THAP7","STAT1",0.0136299201910789
"1476","SP110","MAFF",0.0136224608136584
"1477","ZNF831","ZNF551",0.0136181570290343
"1478","ATF6","ZNF581",0.0136169272064724
"1479","MAF","FOSL2",0.0136112129378135
"1480","ZNF706","NCOA2",0.0136087586355277
"1481","MEF2D","HMGA1",0.0136087563209264
"1482","ZNF227","ZNF574",0.0136077523078486
"1483","DOT1L","ZNF544",0.0135983160644127
"1484","ZNF142","NAIF1",0.0135930723293883
"1485","ZNF493","SETBP1",0.013592560551793
"1486","ZNF831","MBNL2",0.0135847294978907
"1487","BAZ2B","FAM200B",0.0135842556664368
"1488","AKNA","E2F1",0.0135829375622684
"1489","NFXL1","BCL6",0.0135818147653275
"1490","NFIL3","HLX",0.0135807008742932
"1491","ZXDC","CREB3L2",0.0135804233164196
"1492","NFIL3","FOXO1",0.0135802183291828
"1493","ZNF404","MTERF3",0.0135773746432713
"1494","ZNF852","NFIL3",0.0135757781404722
"1495","NCOA1","ZNF524",0.013574691946734
"1496","ZNF225","ZNF579",0.0135723446043036
"1497","ZNF726","ZNF24",0.0135715397239056
"1498","ZNF780B","ZNF584",0.0135668116576058
"1499","ZNF407","ZNF726",0.0135667149664244
"1500","NR4A3","RELB",0.013566371582764
"1501","ZNF207","NR4A2",0.0135625144900215
"1502","MBD1","ZKSCAN1",0.0135609006483
"1503","ZNF250","ATF7",0.0135608052318861
"1504","ZNF726","KLF12",0.013559896867015
"1505","ZBTB10","NR4A1",0.0135570915671586
"1506","NR4A3","ZNF830",0.0135553019252859
"1507","ZFP62","ARNTL",0.0135542086852516
"1508","TERF1","ZNF660",0.0135539136922949
"1509","ZNF609","ZNF667",0.013550957688166
"1510","MXD1","ZNF558",0.0135508515459904
"1511","PRDM4","NR3C1",0.013549268792348
"1512","KLF10","KLF3",0.0135481711706465
"1513","ZNF680","ZNF592",0.0135355380504458
"1514","ZNF354B","ARID3A",0.0135308222414292
"1515","ZNF708","ZNF654",0.0135297052132423
"1516","ZNF260","ZNF142",0.0135248796865112
"1517","REST","FOXP4",0.013522765225092
"1518","ZEB1","ZNF511",0.0135220211744645
"1519","NCOA3","HSF1",0.0135134955292913
"1520","ZNF574","KLF3",0.0135125244389286
"1521","LIN54","ZNF362",0.013512120734755
"1522","ZNF586","HOMEZ",0.0135114954991285
"1523","ELF2","NR1D2",0.0135058963469162
"1524","ZNF428","ZNF653",0.013502473071685
"1525","ZNF2","ZNF132",0.0135018308771993
"1526","MXD1","NFE2L1",0.0134993161720249
"1527","ZNF584","SP140",0.0134985522394881
"1528","POU2F2","ZNF511",0.0134950110700493
"1529","KLF7","GLMP",0.0134944221520876
"1530","ZNF8","TCF7L2",0.0134887389565043
"1531","ZNF189","MTERF1",0.0134883184152946
"1532","ZIK1","HDX",0.0134859066088762
"1533","ZNF597","STAT4",0.0134841377269882
"1534","ZNF665","CENPBD1",0.0134834203372243
"1535","CTCF","CENPA",0.013480298095534
"1536","FLI1","ZNF439",0.013474900731853
"1537","FLI1","ZNF107",0.0134738819828926
"1538","ZBTB6","ZNF446",0.0134736526252129
"1539","ZNF79","HINFP",0.0134731139378281
"1540","RREB1","ZNF654",0.0134719893662346
"1541","ZFP91","ZBTB33",0.013470165844776
"1542","ZNF177","ZBED5",0.0134687936444401
"1543","GATAD2B","ZNF837",0.0134646199064701
"1544","HHEX","ZNF468",0.0134595470955088
"1545","DOT1L","ZNF443",0.0134556056192592
"1546","ZNF707","ZNF263",0.0134533244095073
"1547","BACH1","NR4A3",0.0134519264907506
"1548","ZNF407","ZBTB6",0.0134498701983935
"1549","ZHX2","ZNF142",0.0134479011587683
"1550","ZNF621","THAP11",0.0134470348817406
"1551","TET2","ZSCAN31",0.0134462052706191
"1552","ATF2","ZBTB42",0.0134439948545294
"1553","ZNF318","MTERF3",0.013438163533866
"1554","NFXL1","SPIB",0.0134364918031608
"1555","MBD1","LEF1",0.0134325418969558
"1556","THAP4","ZZZ3",0.0134303887235107
"1557","NFATC1","TOPORS",0.0134296930756108
"1558","NCOA1","CREB3",0.0134263740450579
"1559","ZNF32","ZNF777",0.0134190394919407
"1560","ZNF518A","SOX6",0.0134170870262887
"1561","ZNF320","ATMIN",0.013416954067694
"1562","ZNF267","MITF",0.0134082245939307
"1563","ZNF184","KLF8",0.013407511694854
"1564","ZHX2","ATF6",0.0134041927253242
"1565","MBD6","ZNF107",0.0134032089938052
"1566","TFDP1","TCFL5",0.0133998919323696
"1567","ETS1","MBD3",0.0133922628924311
"1568","ZNF251","TBX6",0.0133909813177816
"1569","ZBTB4","AEBP1",0.0133872185980456
"1570","ZNF90","DBP",0.013374232437219
"1571","ELK1","HDX",0.0133741629202866
"1572","ATF5","TRERF1",0.0133735209583442
"1573","ZNF568","ZNF354C",0.0133706583284192
"1574","ZNF808","ZNF646",0.0133702346329222
"1575","NFXL1","NR3C1",0.0133657444640146
"1576","ZNF93","HDX",0.0133540428955792
"1577","PURB","ZNF75D",0.0133516298890183
"1578","NFYA","ZBTB4",0.0133513606927687
"1579","ZBTB1","BAZ2B",0.0133502972596977
"1580","ZNF678","ZNF443",0.0133477662093145
"1581","MSANTD3","ZNF33B",0.0133462217452165
"1582","STAT5B","ZNF507",0.0133448208485467
"1583","ZKSCAN1","NFATC2",0.0133419611421916
"1584","FOXJ2","PURA",0.0133406578392966
"1585","ZNF486","ZNF783",0.0133376122986136
"1586","VEZF1","HBP1",0.0133369594357199
"1587","ZEB1","ZNF41",0.0133368203570572
"1588","LYL1","ZNF493",0.0133363656916249
"1589","ZNF415","FIZ1",0.0133340143786107
"1590","NFATC3","MEF2D",0.0133264511682259
"1591","ZNF234","ZFP14",0.0133259805243121
"1592","ZNF44","BAZ2B",0.0133251967083523
"1593","ZNF529","ZNF282",0.0133226762286072
"1594","MGA","ZNF32",0.0133211068359192
"1595","STAT6","ZNF627",0.0133181429277681
"1596","ZNF713","ZNF836",0.013315181415735
"1597","GTF3A","EGR2",0.0133135088099711
"1598","NFX1","SP140",0.0133095900101565
"1599","IKZF1","KDM2B",0.0133086068373826
"1600","MYBL2","CXXC5",0.0133058652509367
"1601","NFAT5","ZNF274",0.0132985128511781
"1602","THAP4","LIN54",0.01329747904633
"1603","NFATC1","ZNF436",0.0132922875825104
"1604","ZNF737","RELB",0.0132903092055945
"1605","MTERF4","ZBTB48",0.0132885548042093
"1606","ZNF257","ZNF615",0.0132875761098614
"1607","SREBF1","ETS2",0.0132845238456785
"1608","ZHX3","STAT4",0.0132834011926611
"1609","THAP7","ZBTB38",0.0132821285818497
"1610","KDM2B","RARA",0.013279684924644
"1611","ZNF566","TERF1",0.0132772888138036
"1612","ZNF625","SPIB",0.0132757579577642
"1613","ZNF737","AEBP1",0.0132734803659681
"1614","ZNF223","SREBF1",0.0132725595516197
"1615","ZNF24","KLF12",0.0132700887057923
"1616","NCOA2","TCF4",0.0132697549227199
"1617","ZNF503","ZNF689",0.0132657200685238
"1618","ZNF609","ZNF347",0.0132614654479606
"1619","TFEC","IRF1",0.0132611288565255
"1620","ZNF217","YBX3",0.0132610567187798
"1621","MBD6","ZNF577",0.0132594860498063
"1622","XBP1","ZNF165",0.0132588519801962
"1623","MAFF","SP4",0.0132509594166469
"1624","ZKSCAN4","ZNF554",0.0132478681744988
"1625","ZNF581","BCL6",0.0132471915974082
"1626","NME2","ZSCAN29",0.0132420251110077
"1627","NCOA1","ZNF292",0.0132415136385693
"1628","ZNF404","GTF3A",0.0132403757856511
"1629","NRL","STAT2",0.0132319988209591
"1630","SP110","ZNF428",0.0132311996233366
"1631","ZNF266","ZBTB18",0.0132294384178625
"1632","MLXIP","ZNF280D",0.0132213372930905
"1633","E2F1","NR3C1",0.0132166080580558
"1634","CEBPG","ZIK1",0.0132104879843813
"1635","UBP1","ZNF345",0.0131976225955879
"1636","TBX21","ZNF649",0.0131962786166809
"1637","ZNF341","TCF7L2",0.0131937931910321
"1638","USF1","GCM1",0.0131907379464178
"1639","MGA","HMG20A",0.0131905036251578
"1640","BAZ2A","ZNF831",0.0131899002755666
"1641","CENPB","ZNF821",0.0131868558602834
"1642","ZNF232","ZNF385C",0.0131818662783376
"1643","ETS1","ZNF548",0.0131797014276549
"1644","E2F4","GFI1",0.0131794036520004
"1645","HIVEP3","NFE2L2",0.013179289592355
"1646","ZNF678","RLF",0.013177678511319
"1647","ZNF217","ATF6",0.0131752768670668
"1648","NCOA3","ZNF274",0.0131723816766965
"1649","ZNF24","REPIN1",0.0131712497244192
"1650","KDM2A","ZBTB1",0.0131696620282073
"1651","ZNF853","SP1",0.01316267069037
"1652","MBD1","NME2",0.0131625675175184
"1653","ZNF675","TRERF1",0.0131598137601344
"1654","ZNF853","E2F4",0.0131545559350348
"1655","ZNF664","ZNF518A",0.0131536517777773
"1656","MLXIP","MYB",0.0131529450728658
"1657","JAZF1","KLF8",0.0131521234351215
"1658","ZNF706","REPIN1",0.0131447756567571
"1659","ZNF559","NFATC3",0.0131443041259298
"1660","AEBP1","ZNF814",0.0131413294952581
"1661","NR3C1","NR4A3",0.0131403960086277
"1662","ZNF318","MBD4",0.0131376674444048
"1663","ZNF671","ZBTB25",0.0131373121408469
"1664","ZNF490","GMEB2",0.0131369760731601
"1665","ZNF439","ADNP",0.0131305349048167
"1666","ZNF441","CSRNP1",0.0131288414205196
"1667","GPBP1","CSRNP2",0.0131286069519253
"1668","PHF20","ZNF530",0.0131274907421581
"1669","ZNF606","ZNF549",0.0131239545915425
"1670","PHF1","ZHX2",0.0131179962654337
"1671","ZNF572","ZNF302",0.0131138310573406
"1672","KLF8","ZNF675",0.013113446068356
"1673","MYBL2","AEBP1",0.013104687817536
"1674","ZNF578","TCF3",0.0131031454707107
"1675","RREB1","ZNF234",0.0130993695481684
"1676","ZNF510","ZNF396",0.0130984211236533
"1677","ZBTB11","RBCK1",0.01309681172558
"1678","GLMP","ZNF639",0.0130963965523689
"1679","ZNF225","ZNF217",0.0130923862808696
"1680","ZNF280D","SP140L",0.0130922055154607
"1681","AEBP1","ELF2",0.0130889825817369
"1682","DRAP1","KDM2A",0.013086134111042
"1683","ZFP3","ZNF525",0.0130858751855205
"1684","SP110","ZNF550",0.0130838367837496
"1685","ZNF581","GCM1",0.0130821079552443
"1686","HIVEP2","CREBL2",0.0130814988231121
"1687","RLF","TOPORS",0.0130746626873684
"1688","NR3C1","MAF",0.0130728134665077
"1689","CAMTA1","ZNF814",0.0130723095664721
"1690","MYBL2","ETS1",0.0130706594854675
"1691","ZNF248","PA2G4",0.0130671597191985
"1692","CENPX","SAFB",0.0130627510515789
"1693","ETS2","BCL6",0.0130622362685229
"1694","ZBTB42","ZFPM1",0.0130612211505904
"1695","SP110","THAP7",0.0130588389147869
"1696","ZFP1","VEZF1",0.0130584612050853
"1697","ZBTB21","ZNF667",0.0130560159385963
"1698","CEBPG","ZNF689",0.0130491983866162
"1699","LYL1","ZBTB1",0.0130473947213402
"1700","ZNF292","SP100",0.013047217299089
"1701","ZNF121","ZNF70",0.0130434109228386
"1702","ZNF765","ZNF260",0.0130370748504834
"1703","DMTF1","TMF1",0.0130358357263448
"1704","ZNF671","ZNF574",0.0130354749664992
"1705","CENPX","E2F2",0.0130303131065822
"1706","AKNA","MYCN",0.0130293967678635
"1707","POU2F2","SNAPC5",0.0130241636261139
"1708","SRCAP","TCF4",0.0130219634667899
"1709","VEZF1","ELF2",0.0130174405873523
"1710","ZFHX3","MXD4",0.0130171282596284
"1711","YBX3","PATZ1",0.0130124633038212
"1712","MXD3","YBX1",0.0130112150337253
"1713","HMBOX1","BHLHE41",0.0130110923991862
"1714","ZNF558","TCF7L2",0.0130094421216219
"1715","ZNF280D","RXRA",0.0130092345777029
"1716","KDM2B","RBPJ",0.0129991699317568
"1717","ZNF655","MYCN",0.0129966131578499
"1718","ZNF611","AHDC1",0.01299645458592
"1719","ZNF407","MTERF4",0.0129941771097124
"1720","IRF1","TFDP1",0.0129919115972184
"1721","PHF21A","BAZ2B",0.0129914689510842
"1722","AKNA","ZNF318",0.0129903894604562
"1723","CHCHD3","FOXJ2",0.01298692221022
"1724","FOXJ2","MBD1",0.0129848218855283
"1725","FAM200B","PLSCR1",0.0129781028950471
"1726","ZNF280D","KLF13",0.0129760220026933
"1727","ZNF770","MLX",0.0129753093746395
"1728","NR3C1","ZNF367",0.012974669098347
"1729","ZFHX3","POU2AF1",0.0129707690432016
"1730","KDM2B","TFEB",0.0129705027159927
"1731","STAT5B","ZNF292",0.0129687337451649
"1732","KDM2B","SREBF2",0.0129670162833752
"1733","MBD4","CEBPZ",0.0129670008263036
"1734","KDM2A","ZNF652",0.0129667059022183
"1735","MLXIP","TBPL1",0.0129665619953228
"1736","E2F3","AKNA",0.0129656184345155
"1737","ZFP30","ZNF358",0.0129602431490503
"1738","LYL1","ZNF664",0.0129555340684123
"1739","NAIF1","ZBTB17",0.0129545209712043
"1740","RARA","FOXO1",0.0129540362495503
"1741","ZKSCAN1","CAMTA1",0.0129522771685464
"1742","ZNF611","ZNF174",0.0129477144961256
"1743","MGA","ZNF217",0.0129449858971756
"1744","AKNA","ZBTB25",0.012944636994096
"1745","MEF2D","ZNF710",0.0129388423286159
"1746","SRF","MEF2A",0.0129376511362552
"1747","ZNF845","ZNF124",0.0129375197094597
"1748","ZNF416","MBD1",0.0129337461834478
"1749","REPIN1","BCL6",0.0129263016517031
